b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","36350D","001","12:00-2:50pm","Monday","30","7","0","George Shannon","GER115"
"GERO-589","Case Studies in Leadership and Change Management","","4.0 units","Lecture","36354D","607","TBA","TBA","40","4","0","Ed Schneider","ONLINE"
"","","","","Lecture","36355R","001","9:00-11:50am","Tuesday","110","15","0","Ed Schneider","GER124"
"GERO-590","Directed Research","","1.0-12.0 units","Lecture","36360D","001","TBA","TBA","15","0","0","","OFFICE"
"GERO-591","Field Practicum","","1.0-12.0 units, max 12","Lecture","36365D","001","12:00-2:50pm","Wednesday","30","9","0","Anna Quyen Nguyen","GER125"
"","","","","Lecture","36366D","001","1:00-2:50pm","Friday","25","1","0","Carin Kreutzer","GER115"
"GERO-592","Multidisciplinary Research Seminar in Aging","","2.0 units, max 8","Lecture","36393D","001","10:00-11:50am","Monday","15","0","0","Kelvin Davies","GER114"
"","","","","Lecture","36394D","001","12:00-1:50pm","Thursday","15","8","0","Andrei Irimia","TBA"
"GERO-593","Research Methods","","4.0 units","Lecture","36368R","001","9:00-11:50am","Thursday","80","13","0","Paul Nash,<br />Jennifer Ailshire","GER124"
"","","","","Lecture","36369D","607","TBA","TBA","35","3","0","Paul Nash,<br />Jennifer Ailshire","ONLINE"
"GERO-600","Geroscience: Molecular and Cellular Biology","","4.0 units","Lecture","36363D","607","TBA","TBA","15","0","0","Christian Pike,<br />Changhan Lee","ONLINE"
"","","","","Lecture","36391D","001","2:00-3:50pm","Monday","15","0","0","Christian Pike,<br />Changhan Lee","GER305"
"","","","","Discussion","36364D","607","TBA","TBA","15","0","0","Christian Pike,<br />Changhan Lee","ONLINE"
"","","","","Discussion","36392D","001","2:00-2:50pm","Wednesday","15","0","0","Christian Pike,<br />Changhan Lee","GER305"
"GERO-602a","Seminar on Discoveries in Biogerontology","","2.0 units","Lecture","36252D","607","TBA","TBA","15","0","0","Changhan Lee","ONLINE"
"","","","","Lecture","36371D","001","3:00-3:50pm","Wednesday","15","0","0","Changhan Lee","GER305"
"GERO-614L","Laboratory Rotations in the Biology of Aging","C","4.0 units, max 12","Lecture-Lab","36357D","607","TBA","TBA","15","0","0","Kelvin Davies","ONLINE"
"","","","","Lecture-Lab","36375D","001","TBA","TBA","15","0","0","Kelvin Davies","OFFICE"
"GERO-620","Psychology of Aging","C","4.0 units","Lecture","36370D","001","TBA","TBA","15","6","0","Elizabeth Zelinski","OFFICE"
"GERO-790","Research","","1.0-12.0 units","Lecture","36383D","607","TBA","TBA","15","0","0","Kelvin Davies","ONLINE"
"","","","","Lecture","36385D","001","TBA","TBA","25","0","0","Kelvin Davies","OFFICE"
"GERO-794a","Doctoral Dissertation","","2.0 units","Lecture","36386D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794b","Doctoral Dissertation","P","2.0 units","Lecture","36387D","001","TBA","TBA","10","3","0","","OFFICE"
"GERO-794c","Doctoral Dissertation","P","2.0 units","Lecture","36388D","001","TBA","TBA","10","2","0","","OFFICE"
"GERO-794d","Doctoral Dissertation","P","2.0 units","Lecture","36389D","001","TBA","TBA","10","2","0","","OFFICE"
"GERO-794z","Doctoral Dissertation","P","0.0 units","Lecture","36390D","001","TBA","TBA","10","0","0","","OFFICE"
'
