b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","26175D","001","12:00-1:50pm","Tue, Thu","39","5","0","Ergin Bayrak","KAP163"
"ECON-501","Macroeconomic Analysis and Policy","","4.0 units","Lecture","26177D","001","2:00-3:50pm","Tue, Thu","48","13","0","Ratika Narag","KAP144"
"ECON-513","Practice of Econometrics","","4.0 units","Lecture","26186D","001","8:00-9:50am","Tue, Thu","49","7","0","Geert Ridder","KAP156"
"ECON-515","Time Series Analysis","P","4.0 units","Lecture","26187D","001","12:00-1:50pm","Tue, Thu","49","23","0","Ratika Narag","VKC156"
"ECON-521","Open Economy Macroeconomics","P","4.0 units","Lecture","26189D","001","12:00-1:50pm","Mon, Wed","48","2","0","Mark Moore","KAP144"
"ECON-527","Theory of Value: Classical Origins and Neoclassical Critique","","4.0 units","Lecture","26192D","001","9:00-11:50am","Tue, Thu","22","1","0","John Eatwell","KAP319"
"ECON-570","Big Data Econometrics","P","4.0 units","Lecture","26201D","001","2:00-5:20pm","Friday","49","14","0","Laurence Wong","KAP144"
"ECON-584","Economic Consulting and Applied Econometrics","","4.0 units","Lecture","26205D","001","8:00-9:50am","Mon, Wed","49","9","0","Jeffrey Dubin","VPD116"
"ECON-590","Directed Research","","1.0-12.0 units","Lecture","26206D","001","TBA","Mon, Wed","10","0","0","","OFFICE"
"ECON-593x","Practicum in Teaching the Liberal Arts","MC","2.0 units","Lecture","26207D","001","TBA","TBA","21","0","0","Jeff Nugent","KAP319"
"ECON-596","Internship for Curricular Practical Training","C","1.0-3.0 units, max 3","Lecture","26305D","001","TBA","TBA","15","0","0","","OFFICE"
"ECON-601","Microeconomic Theory I","P","4.0 units","Lecture","26216D","001","2:00-3:50pm","Mon, Wed","15","0","0","Jonathan Libgober","KAP146"
"ECON-602","Macroeconomic Theory I","P","4.0 units","Lecture","26217D","001","12:00-1:50pm","Tue, Thu","15","0","0","Caroline Betts","KAP319"
"ECON-608","Advanced Neuroeconomics","P","4.0 units","Lecture","26227D","001","2:00-5:20pm","Wednesday","15","0","0","Giorgio Coricelli","GFS210"
"ECON-611","Probability and Statistics for Economists","P","4.0 units","Lecture","26231D","001","2:00-3:50pm","Tue, Thu","20","1","0","Geert Ridder","GFS210"
"ECON-613","Economic and Financial Time Series I","P","4.0 units","Lecture","26234D","001","9:00-11:50am","Monday","22","0","0","Hashem Pesaran","KAP319"
"ECON-615","Applied Econometrics","P","4.0 units","Lecture","26238D","001","12:00-1:50pm","Mon, Wed","25","0","0","Cheng Hsiao","KAP113"
"ECON-616","Experimental Economics","P","4.0 units","Lecture","26240D","001","1:00-4:20pm","Monday","15","0","0","Isabelle Brocas","KAP335"
"ECON-634","Political Economy of Institutions","P","4.0 units","Lecture","26244D","001","8:30-11:50am","Wednesday","15","0","0","Jeffrey Weaver","KAP335"
"ECON-636","Health Economics I","","4.0 units","Lecture","26249D","001","2:00-3:50pm","Mon, Wed","30","3","0","Dana Goldman","VPD116"
"ECON-642","Poverty, Human Resources and Economic Development","P","4.0 units","Lecture","26250D","001","8:00-9:50am","Tue, Thu","15","0","0","John Strauss","KAP335"
"ECON-659","Economics of Financial Markets I","P","4.0 units","Lecture","26266D","001","2:00-4:50pm","Tuesday","25","20","0","Michael Magill","VPD106"
"ECON-661","Topics in Macroeconomics","P","4.0 units","Lecture","26213D","001","2:00-5:20pm","Tuesday","15","0","0","Pablo Kurlat","KAP150"
"ECON-680","Industrial Organization","P","4.0 units","Lecture","26274D","001","2:00-4:50pm","Tuesday","16","0","0","Guofu Tan","KAP335"
"ECON-690","Seminar in Economic Theory","","2.0 units, max 8","Lecture","26280D","001","4:00-5:30pm","Monday","15","0","0","Giorgio Coricelli","KAP319"
"ECON-691","Seminar in Econometrics","","2.0 units, max 8","Lecture","26282D","001","3:30-5:00pm","Friday","15","0","0","Hyungsik Roger Moon,<br />Geert Ridder","KAP319"
"ECON-692","Seminar in Economic Development","","2.0 units, max 8","Lecture","26284D","001","2:00-3:30pm","Wednesday","15","1","0","Vittorio Bassi","KAP319"
"ECON-694","Seminar in Dynamic Economics","","2.0 units, max 8","Lecture","26288D","001","3:30-5:00pm","Thursday","15","0","0","Caroline Betts,<br />Romain Ranciere","KAP319"
"ECON-696","Empirical Microeconomics Seminar","MC","2.0 units, max 8","Lecture","26291D","001","2:00-3:20pm","Monday","15","0","0","","GFS210"
"ECON-700","Research on Frontier Economics","","2.0 units, max 8"
"","Applied Micro Reading Group","","2.0","Lecture","26293D","001","12:00-1:30pm","Wednesday","15","0","0","Paulina Oliva","HED103"
"","Econometrics Reading Group","","2.0","Lecture","26295D","001","1:00-2:20pm","Friday","15","0","0","Hyungsik Roger Moon,<br />Geert Ridder","KAP159"
"","Macro Reading Group","","2.0","Lecture","26297D","001","12:00-1:30pm","Wednesday","15","0","0","Caroline Betts,<br />Romain Ranciere","KAP164"
"","Micro Reading Group","","2.0","Lecture","26299D","001","12:00-1:30pm","Monday","15","0","0","Jonathan Libgober","KAP137"
"ECON-794a","Doctoral Dissertation","","2.0 units","Lecture","26298D","001","TBA","TBA","10","0","0","","OFFICE"
"ECON-794b","Doctoral Dissertation","P","2.0 units","Lecture","26300D","001","TBA","TBA","10","1","0","","OFFICE"
"ECON-794c","Doctoral Dissertation","P","2.0 units","Lecture","26302D","001","TBA","TBA","10","0","0","","OFFICE"
"ECON-794d","Doctoral Dissertation","P","2.0 units","Lecture","26304D","001","TBA","TBA","10","0","0","","OFFICE"
"ECON-794z","Doctoral Dissertation","P","0.0 units","Lecture","26306D","001","TBA","TBA","10","0","0","","OFFICE"
'
